country_id,country,iso_code
55014,Netherlands,NLD
55015,Netherlands,NLD
55016,Netherlands,NLD
55017,Netherlands,NLD
55018,Netherlands,NLD
55019,Netherlands,NLD
55020,Netherlands,NLD
55021,Netherlands,NLD
55022,Netherlands,NLD
55023,Netherlands,NLD
55024,Netherlands,NLD
55025,Netherlands,NLD
55026,Netherlands,NLD
55027,Netherlands,NLD
55028,Netherlands,NLD
55029,Netherlands,NLD
55030,Netherlands,NLD
55031,Netherlands,NLD
55032,Netherlands,NLD
55033,Netherlands,NLD
55034,Netherlands,NLD
55035,Netherlands,NLD
55036,Netherlands,NLD
55037,Netherlands,NLD
55038,Netherlands,NLD
55039,Netherlands,NLD
55040,Netherlands,NLD
55041,Netherlands,NLD
55042,Netherlands,NLD
55043,Netherlands,NLD
55044,Netherlands,NLD
55045,Netherlands,NLD
55046,Netherlands,NLD
55047,Netherlands,NLD
55048,Netherlands,NLD
55049,Netherlands,NLD
55050,Netherlands,NLD
55051,Netherlands,NLD
55052,Netherlands,NLD
55053,Netherlands,NLD
55054,Netherlands,NLD
55055,Netherlands,NLD
55056,Netherlands,NLD
55057,Netherlands,NLD
55058,Netherlands,NLD
55059,Netherlands,NLD
55060,Netherlands,NLD
55061,Netherlands,NLD
55062,Netherlands,NLD
55063,Netherlands,NLD
55064,Netherlands,NLD
55065,Netherlands,NLD
55066,Netherlands,NLD
55067,Netherlands,NLD
55068,Netherlands,NLD
55069,Netherlands,NLD
55070,Netherlands,NLD
55071,Netherlands,NLD
55072,Netherlands,NLD
55073,Netherlands,NLD
55074,Netherlands,NLD
55075,Netherlands,NLD
55076,Netherlands,NLD
55077,Netherlands,NLD
55078,Netherlands,NLD
55079,Netherlands,NLD
55080,Netherlands,NLD
55081,Netherlands,NLD
55082,Netherlands,NLD
55083,Netherlands,NLD
55084,Netherlands,NLD
55085,Netherlands,NLD
55086,Netherlands,NLD
55087,Netherlands,NLD
55088,Netherlands,NLD
55089,Netherlands,NLD
55090,Netherlands,NLD
55091,Netherlands,NLD
55092,Netherlands,NLD
55093,Netherlands,NLD
55094,Netherlands,NLD
55095,Netherlands,NLD
55096,Netherlands,NLD
55097,Netherlands,NLD
55098,Netherlands,NLD
55099,Netherlands,NLD
55100,Netherlands,NLD
55101,Netherlands,NLD
55102,Netherlands,NLD
55103,Netherlands,NLD
55104,Netherlands,NLD
55105,Netherlands,NLD
55106,Netherlands,NLD
55107,Netherlands,NLD
55108,Netherlands,NLD
55109,Netherlands,NLD
55110,Netherlands,NLD
55111,Netherlands,NLD
55112,Netherlands,NLD
55113,Netherlands,NLD
55114,Netherlands,NLD
55115,Netherlands,NLD
55116,Netherlands,NLD
55117,Netherlands,NLD
55118,Netherlands,NLD
55119,Netherlands,NLD
55120,Netherlands,NLD
55121,Netherlands,NLD
55122,Netherlands,NLD
55123,Netherlands,NLD
55124,New Caledonia,NCL
55125,New Caledonia,NCL
55126,New Caledonia,NCL
55127,New Caledonia,NCL
55128,New Caledonia,NCL
55129,New Caledonia,NCL
55130,New Caledonia,NCL
55131,New Caledonia,NCL
55132,New Caledonia,NCL
55133,New Caledonia,NCL
55134,New Caledonia,NCL
55135,New Caledonia,NCL
55136,New Caledonia,NCL
55137,New Caledonia,NCL
55138,New Caledonia,NCL
55139,New Caledonia,NCL
55140,New Caledonia,NCL
55141,New Caledonia,NCL
55142,New Caledonia,NCL
55143,New Caledonia,NCL
55144,New Caledonia,NCL
55145,New Caledonia,NCL
55146,New Caledonia,NCL
55147,New Caledonia,NCL
55148,New Caledonia,NCL
55149,New Caledonia,NCL
55150,New Caledonia,NCL
55151,New Caledonia,NCL
55152,New Caledonia,NCL
55153,New Caledonia,NCL
55154,New Caledonia,NCL
55155,New Caledonia,NCL
55156,New Caledonia,NCL
55157,New Caledonia,NCL
55158,New Caledonia,NCL
55159,New Caledonia,NCL
55160,New Caledonia,NCL
55161,New Caledonia,NCL
55162,New Caledonia,NCL
55163,New Caledonia,NCL
55164,New Caledonia,NCL
55165,New Caledonia,NCL
55166,New Caledonia,NCL
55167,New Caledonia,NCL
55168,New Caledonia,NCL
55169,New Caledonia,NCL
55170,New Caledonia,NCL
55171,New Caledonia,NCL
55172,New Caledonia,NCL
55173,New Caledonia,NCL
55174,New Caledonia,NCL
55175,New Caledonia,NCL
55176,New Caledonia,NCL
55177,New Caledonia,NCL
55178,New Caledonia,NCL
55179,New Caledonia,NCL
55180,New Caledonia,NCL
55181,New Caledonia,NCL
55182,New Caledonia,NCL
55183,New Caledonia,NCL
55184,New Caledonia,NCL
55185,New Caledonia,NCL
55186,New Caledonia,NCL
55187,New Caledonia,NCL
55188,New Caledonia,NCL
55189,New Caledonia,NCL
55190,New Caledonia,NCL
55191,New Caledonia,NCL
55192,New Caledonia,NCL
55193,New Caledonia,NCL
55194,New Caledonia,NCL
55195,New Caledonia,NCL
55196,New Caledonia,NCL
55197,New Caledonia,NCL
55198,New Caledonia,NCL
55199,New Caledonia,NCL
55200,New Caledonia,NCL
55201,New Caledonia,NCL
55202,New Caledonia,NCL
55203,New Caledonia,NCL
55204,New Caledonia,NCL
55205,New Caledonia,NCL
55206,New Caledonia,NCL
55207,New Caledonia,NCL
55208,New Caledonia,NCL
55209,New Caledonia,NCL
55210,New Caledonia,NCL
55211,New Caledonia,NCL
55212,New Caledonia,NCL
55213,New Caledonia,NCL
55214,New Caledonia,NCL
55215,New Caledonia,NCL
55216,New Caledonia,NCL
55217,New Caledonia,NCL
55218,New Caledonia,NCL
55219,New Caledonia,NCL
55220,New Caledonia,NCL
55221,New Caledonia,NCL
55222,New Caledonia,NCL
55223,New Caledonia,NCL
55224,New Caledonia,NCL
55225,New Caledonia,NCL
55226,New Caledonia,NCL
55227,New Caledonia,NCL
55228,New Caledonia,NCL
55229,New Caledonia,NCL
55230,New Caledonia,NCL
55231,New Caledonia,NCL
55232,New Caledonia,NCL
55233,New Caledonia,NCL
55234,New Caledonia,NCL
55235,New Caledonia,NCL
55236,New Caledonia,NCL
55237,New Caledonia,NCL
55238,New Caledonia,NCL
55239,New Caledonia,NCL
55240,New Caledonia,NCL
55241,New Caledonia,NCL
55242,New Caledonia,NCL
55243,New Caledonia,NCL
55244,New Caledonia,NCL
55245,New Caledonia,NCL
55246,New Caledonia,NCL
55247,New Caledonia,NCL
55248,New Caledonia,NCL
55249,New Caledonia,NCL
55250,New Caledonia,NCL
55251,New Caledonia,NCL
55252,New Caledonia,NCL
55253,New Caledonia,NCL
55254,New Caledonia,NCL
55255,New Caledonia,NCL
55256,New Caledonia,NCL
55257,New Caledonia,NCL
55258,New Caledonia,NCL
55259,New Caledonia,NCL
55260,New Caledonia,NCL
55261,New Caledonia,NCL
55262,New Caledonia,NCL
55263,New Caledonia,NCL
55264,New Caledonia,NCL
55265,New Caledonia,NCL
55266,New Caledonia,NCL
55267,New Caledonia,NCL
55268,New Caledonia,NCL
55269,New Caledonia,NCL
55270,New Caledonia,NCL
55271,New Caledonia,NCL
55272,New Caledonia,NCL
55273,New Caledonia,NCL
55274,New Caledonia,NCL
55275,New Caledonia,NCL
55276,New Caledonia,NCL
55277,New Caledonia,NCL
55278,New Caledonia,NCL
55279,New Caledonia,NCL
55280,New Caledonia,NCL
55281,New Caledonia,NCL
55282,New Caledonia,NCL
55283,New Caledonia,NCL
55284,New Caledonia,NCL
55285,New Caledonia,NCL
55286,New Caledonia,NCL
55287,New Caledonia,NCL
55288,New Caledonia,NCL
55289,New Caledonia,NCL
55290,New Caledonia,NCL
55291,New Caledonia,NCL
55292,New Caledonia,NCL
55293,New Caledonia,NCL
55294,New Caledonia,NCL
55295,New Caledonia,NCL
55296,New Caledonia,NCL
55297,New Caledonia,NCL
55298,New Caledonia,NCL
55299,New Caledonia,NCL
55300,New Caledonia,NCL
55301,New Caledonia,NCL
55302,New Caledonia,NCL
55303,New Caledonia,NCL
55304,New Caledonia,NCL
55305,New Caledonia,NCL
55306,New Caledonia,NCL
55307,New Caledonia,NCL
55308,New Caledonia,NCL
55309,New Caledonia,NCL
55310,New Caledonia,NCL
55311,New Caledonia,NCL
55312,New Caledonia,NCL
55313,New Caledonia,NCL
55314,New Caledonia,NCL
55315,New Caledonia,NCL
55316,New Caledonia,NCL
55317,New Caledonia,NCL
55318,New Caledonia,NCL
55319,New Caledonia,NCL
55320,New Caledonia,NCL
55321,New Caledonia,NCL
55322,New Caledonia,NCL
55323,New Caledonia,NCL
55324,New Caledonia,NCL
55325,New Caledonia,NCL
55326,New Caledonia,NCL
55327,New Caledonia,NCL
55328,New Caledonia,NCL
55329,New Caledonia,NCL
55330,New Caledonia,NCL
55331,New Caledonia,NCL
55332,New Caledonia,NCL
55333,New Caledonia,NCL
55334,New Caledonia,NCL
55335,New Caledonia,NCL
55336,New Caledonia,NCL
55337,New Caledonia,NCL
55338,New Caledonia,NCL
55339,New Caledonia,NCL
55340,New Caledonia,NCL
55341,New Caledonia,NCL
55342,New Caledonia,NCL
55343,New Caledonia,NCL
55344,New Caledonia,NCL
55345,New Caledonia,NCL
55346,New Caledonia,NCL
55347,New Caledonia,NCL
55348,New Caledonia,NCL
55349,New Caledonia,NCL
55350,New Caledonia,NCL
55351,New Caledonia,NCL
55352,New Caledonia,NCL
55353,New Caledonia,NCL
55354,New Caledonia,NCL
55355,New Caledonia,NCL
55356,New Caledonia,NCL
55357,New Caledonia,NCL
55358,New Caledonia,NCL
55359,New Caledonia,NCL
55360,New Caledonia,NCL
55361,New Caledonia,NCL
55362,New Caledonia,NCL
55363,New Caledonia,NCL
55364,New Caledonia,NCL
55365,New Caledonia,NCL
55366,New Caledonia,NCL
55367,New Caledonia,NCL
55368,New Caledonia,NCL
55369,New Caledonia,NCL
55370,New Caledonia,NCL
55371,New Caledonia,NCL
55372,New Caledonia,NCL
55373,New Caledonia,NCL
55374,New Caledonia,NCL
55375,New Caledonia,NCL
55376,New Caledonia,NCL
55377,New Caledonia,NCL
55378,New Caledonia,NCL
55379,New Caledonia,NCL
55380,New Caledonia,NCL
55381,New Caledonia,NCL
55382,New Caledonia,NCL
55383,New Caledonia,NCL
55384,New Caledonia,NCL
55385,New Caledonia,NCL
55386,New Caledonia,NCL
55387,New Caledonia,NCL
55388,New Caledonia,NCL
55389,New Caledonia,NCL
55390,New Caledonia,NCL
55391,New Caledonia,NCL
55392,New Caledonia,NCL
55393,New Caledonia,NCL
55394,New Caledonia,NCL
55395,New Caledonia,NCL
55396,New Caledonia,NCL
55397,New Caledonia,NCL
55398,New Caledonia,NCL
55399,New Caledonia,NCL
55400,New Caledonia,NCL
55401,New Caledonia,NCL
55402,New Caledonia,NCL
55403,New Caledonia,NCL
55404,New Caledonia,NCL
55405,New Caledonia,NCL
55406,New Caledonia,NCL
55407,New Caledonia,NCL
55408,New Caledonia,NCL
55409,New Caledonia,NCL
55410,New Caledonia,NCL
55411,New Caledonia,NCL
55412,New Caledonia,NCL
55413,New Caledonia,NCL
55414,New Caledonia,NCL
55415,New Caledonia,NCL
55416,New Caledonia,NCL
55417,New Caledonia,NCL
55418,New Caledonia,NCL
55419,New Caledonia,NCL
55420,New Caledonia,NCL
55421,New Caledonia,NCL
55422,New Caledonia,NCL
55423,New Caledonia,NCL
55424,New Caledonia,NCL
55425,New Caledonia,NCL
55426,New Caledonia,NCL
55427,New Caledonia,NCL
55428,New Caledonia,NCL
55429,New Caledonia,NCL
55430,New Caledonia,NCL
55431,New Caledonia,NCL
55432,New Caledonia,NCL
55433,New Caledonia,NCL
55434,New Caledonia,NCL
55435,New Caledonia,NCL
55436,New Caledonia,NCL
55437,New Caledonia,NCL
55438,New Caledonia,NCL
55439,New Caledonia,NCL
55440,New Caledonia,NCL
55441,New Caledonia,NCL
55442,New Caledonia,NCL
55443,New Caledonia,NCL
55444,New Caledonia,NCL
55445,New Caledonia,NCL
55446,New Caledonia,NCL
55447,New Caledonia,NCL
55448,New Caledonia,NCL
55449,New Caledonia,NCL
55450,New Caledonia,NCL
55451,New Caledonia,NCL
55452,New Caledonia,NCL
55453,New Caledonia,NCL
55454,New Caledonia,NCL
55455,New Caledonia,NCL
55456,New Caledonia,NCL
55457,New Caledonia,NCL
55458,New Caledonia,NCL
55459,New Caledonia,NCL
55460,New Caledonia,NCL
55461,New Caledonia,NCL
55462,New Caledonia,NCL
55463,New Caledonia,NCL
55464,New Caledonia,NCL
55465,New Caledonia,NCL
55466,New Caledonia,NCL
55467,New Caledonia,NCL
55468,New Caledonia,NCL
55469,New Caledonia,NCL
55470,New Caledonia,NCL
55471,New Caledonia,NCL
55472,New Caledonia,NCL
55473,New Caledonia,NCL
55474,New Caledonia,NCL
55475,New Caledonia,NCL
55476,New Caledonia,NCL
55477,New Caledonia,NCL
55478,New Caledonia,NCL
55479,New Caledonia,NCL
55480,New Caledonia,NCL
55481,New Caledonia,NCL
55482,New Caledonia,NCL
55483,New Caledonia,NCL
55484,New Caledonia,NCL
55485,New Caledonia,NCL
55486,New Caledonia,NCL
55487,New Caledonia,NCL
55488,New Caledonia,NCL
55489,New Caledonia,NCL
55490,New Caledonia,NCL
55491,New Caledonia,NCL
55492,New Caledonia,NCL
55493,New Caledonia,NCL
55494,New Caledonia,NCL
55495,New Caledonia,NCL
55496,New Caledonia,NCL
55497,New Caledonia,NCL
55498,New Caledonia,NCL
55499,New Caledonia,NCL
55500,New Caledonia,NCL
55501,New Caledonia,NCL
55502,New Caledonia,NCL
55503,New Caledonia,NCL
55504,New Caledonia,NCL
55505,New Caledonia,NCL
55506,New Caledonia,NCL
55507,New Caledonia,NCL
55508,New Caledonia,NCL
55509,New Caledonia,NCL
55510,New Caledonia,NCL
55511,New Caledonia,NCL
55512,New Caledonia,NCL
55513,New Caledonia,NCL
55514,New Caledonia,NCL
55515,New Caledonia,NCL
55516,New Caledonia,NCL
55517,New Caledonia,NCL
55518,New Caledonia,NCL
55519,New Caledonia,NCL
55520,New Caledonia,NCL
55521,New Caledonia,NCL
55522,New Caledonia,NCL
55523,New Caledonia,NCL
55524,New Caledonia,NCL
55525,New Caledonia,NCL
55526,New Caledonia,NCL
55527,New Caledonia,NCL
55528,New Caledonia,NCL
55529,New Caledonia,NCL
55530,New Caledonia,NCL
55531,New Caledonia,NCL
55532,New Caledonia,NCL
55533,New Caledonia,NCL
55534,New Caledonia,NCL
55535,New Caledonia,NCL
55536,New Caledonia,NCL
55537,New Caledonia,NCL
55538,New Caledonia,NCL
55539,New Caledonia,NCL
55540,New Caledonia,NCL
55541,New Caledonia,NCL
55542,New Caledonia,NCL
55543,New Caledonia,NCL
55544,New Zealand,NZL
55545,New Zealand,NZL
55546,New Zealand,NZL
55547,New Zealand,NZL
55548,New Zealand,NZL
55549,New Zealand,NZL
55550,New Zealand,NZL
55551,New Zealand,NZL
55552,New Zealand,NZL
55553,New Zealand,NZL
55554,New Zealand,NZL
55555,New Zealand,NZL
55556,New Zealand,NZL
55557,New Zealand,NZL
55558,New Zealand,NZL
55559,New Zealand,NZL
55560,New Zealand,NZL
55561,New Zealand,NZL
55562,New Zealand,NZL
55563,New Zealand,NZL
55564,New Zealand,NZL
55565,New Zealand,NZL
55566,New Zealand,NZL
55567,New Zealand,NZL
55568,New Zealand,NZL
55569,New Zealand,NZL
55570,New Zealand,NZL
55571,New Zealand,NZL
55572,New Zealand,NZL
55573,New Zealand,NZL
55574,New Zealand,NZL
55575,New Zealand,NZL
55576,New Zealand,NZL
55577,New Zealand,NZL
55578,New Zealand,NZL
55579,New Zealand,NZL
55580,New Zealand,NZL
55581,New Zealand,NZL
55582,New Zealand,NZL
55583,New Zealand,NZL
55584,New Zealand,NZL
55585,New Zealand,NZL
55586,New Zealand,NZL
55587,New Zealand,NZL
55588,New Zealand,NZL
55589,New Zealand,NZL
55590,New Zealand,NZL
55591,New Zealand,NZL
55592,New Zealand,NZL
55593,New Zealand,NZL
55594,New Zealand,NZL
55595,New Zealand,NZL
55596,New Zealand,NZL
55597,New Zealand,NZL
55598,New Zealand,NZL
55599,New Zealand,NZL
55600,New Zealand,NZL
55601,New Zealand,NZL
55602,New Zealand,NZL
55603,New Zealand,NZL
55604,New Zealand,NZL
55605,New Zealand,NZL
55606,New Zealand,NZL
55607,New Zealand,NZL
55608,New Zealand,NZL
55609,New Zealand,NZL
55610,New Zealand,NZL
55611,New Zealand,NZL
55612,New Zealand,NZL
55613,New Zealand,NZL
55614,New Zealand,NZL
55615,New Zealand,NZL
55616,New Zealand,NZL
55617,New Zealand,NZL
55618,New Zealand,NZL
55619,New Zealand,NZL
55620,New Zealand,NZL
55621,New Zealand,NZL
55622,New Zealand,NZL
55623,New Zealand,NZL
55624,New Zealand,NZL
55625,New Zealand,NZL
55626,New Zealand,NZL
55627,New Zealand,NZL
55628,New Zealand,NZL
55629,New Zealand,NZL
55630,New Zealand,NZL
55631,New Zealand,NZL
55632,New Zealand,NZL
55633,New Zealand,NZL
55634,New Zealand,NZL
55635,New Zealand,NZL
55636,New Zealand,NZL
55637,New Zealand,NZL
55638,New Zealand,NZL
55639,New Zealand,NZL
55640,New Zealand,NZL
55641,New Zealand,NZL
55642,New Zealand,NZL
55643,New Zealand,NZL
55644,New Zealand,NZL
55645,New Zealand,NZL
55646,New Zealand,NZL
55647,New Zealand,NZL
55648,New Zealand,NZL
55649,New Zealand,NZL
55650,New Zealand,NZL
55651,New Zealand,NZL
55652,New Zealand,NZL
55653,New Zealand,NZL
55654,New Zealand,NZL
55655,New Zealand,NZL
55656,New Zealand,NZL
55657,New Zealand,NZL
55658,New Zealand,NZL
55659,New Zealand,NZL
55660,New Zealand,NZL
55661,New Zealand,NZL
55662,New Zealand,NZL
55663,New Zealand,NZL
55664,New Zealand,NZL
55665,New Zealand,NZL
55666,New Zealand,NZL
55667,New Zealand,NZL
55668,New Zealand,NZL
55669,New Zealand,NZL
55670,New Zealand,NZL
55671,New Zealand,NZL
55672,New Zealand,NZL
55673,New Zealand,NZL
55674,New Zealand,NZL
55675,New Zealand,NZL
55676,New Zealand,NZL
55677,New Zealand,NZL
55678,New Zealand,NZL
55679,New Zealand,NZL
55680,New Zealand,NZL
55681,New Zealand,NZL
55682,New Zealand,NZL
55683,New Zealand,NZL
55684,New Zealand,NZL
55685,New Zealand,NZL
55686,New Zealand,NZL
55687,New Zealand,NZL
55688,New Zealand,NZL
55689,New Zealand,NZL
55690,New Zealand,NZL
55691,New Zealand,NZL
55692,New Zealand,NZL
55693,New Zealand,NZL
55694,New Zealand,NZL
55695,New Zealand,NZL
55696,New Zealand,NZL
55697,New Zealand,NZL
55698,New Zealand,NZL
55699,New Zealand,NZL
55700,New Zealand,NZL
55701,New Zealand,NZL
55702,New Zealand,NZL
55703,New Zealand,NZL
55704,New Zealand,NZL
55705,New Zealand,NZL
55706,New Zealand,NZL
55707,New Zealand,NZL
55708,New Zealand,NZL
55709,New Zealand,NZL
55710,New Zealand,NZL
55711,New Zealand,NZL
55712,New Zealand,NZL
55713,New Zealand,NZL
55714,New Zealand,NZL
55715,New Zealand,NZL
55716,New Zealand,NZL
55717,New Zealand,NZL
55718,New Zealand,NZL
55719,New Zealand,NZL
55720,New Zealand,NZL
55721,New Zealand,NZL
55722,New Zealand,NZL
55723,New Zealand,NZL
55724,New Zealand,NZL
55725,New Zealand,NZL
55726,New Zealand,NZL
55727,New Zealand,NZL
55728,New Zealand,NZL
55729,New Zealand,NZL
55730,New Zealand,NZL
55731,New Zealand,NZL
55732,New Zealand,NZL
55733,New Zealand,NZL
55734,New Zealand,NZL
55735,New Zealand,NZL
55736,New Zealand,NZL
55737,New Zealand,NZL
55738,New Zealand,NZL
55739,New Zealand,NZL
55740,New Zealand,NZL
55741,New Zealand,NZL
55742,New Zealand,NZL
55743,New Zealand,NZL
55744,New Zealand,NZL
55745,New Zealand,NZL
55746,New Zealand,NZL
55747,New Zealand,NZL
55748,New Zealand,NZL
55749,New Zealand,NZL
55750,New Zealand,NZL
55751,New Zealand,NZL
55752,New Zealand,NZL
55753,New Zealand,NZL
55754,New Zealand,NZL
55755,New Zealand,NZL
55756,New Zealand,NZL
55757,New Zealand,NZL
55758,New Zealand,NZL
55759,New Zealand,NZL
55760,New Zealand,NZL
55761,New Zealand,NZL
55762,New Zealand,NZL
55763,New Zealand,NZL
55764,New Zealand,NZL
55765,New Zealand,NZL
55766,New Zealand,NZL
55767,New Zealand,NZL
55768,New Zealand,NZL
55769,New Zealand,NZL
55770,New Zealand,NZL
55771,New Zealand,NZL
55772,New Zealand,NZL
55773,New Zealand,NZL
55774,New Zealand,NZL
55775,New Zealand,NZL
55776,New Zealand,NZL
55777,New Zealand,NZL
55778,New Zealand,NZL
55779,New Zealand,NZL
55780,New Zealand,NZL
55781,New Zealand,NZL
55782,New Zealand,NZL
55783,New Zealand,NZL
55784,New Zealand,NZL
55785,New Zealand,NZL
55786,New Zealand,NZL
55787,New Zealand,NZL
55788,New Zealand,NZL
55789,New Zealand,NZL
55790,New Zealand,NZL
55791,New Zealand,NZL
55792,New Zealand,NZL
55793,New Zealand,NZL
55794,New Zealand,NZL
55795,New Zealand,NZL
55796,New Zealand,NZL
55797,New Zealand,NZL
55798,New Zealand,NZL
55799,New Zealand,NZL
55800,New Zealand,NZL
55801,New Zealand,NZL
55802,New Zealand,NZL
55803,New Zealand,NZL
55804,New Zealand,NZL
55805,New Zealand,NZL
55806,New Zealand,NZL
55807,New Zealand,NZL
55808,New Zealand,NZL
55809,New Zealand,NZL
55810,New Zealand,NZL
55811,New Zealand,NZL
55812,New Zealand,NZL
55813,New Zealand,NZL
55814,New Zealand,NZL
55815,New Zealand,NZL
55816,New Zealand,NZL
55817,New Zealand,NZL
55818,New Zealand,NZL
55819,New Zealand,NZL
55820,New Zealand,NZL
55821,New Zealand,NZL
55822,New Zealand,NZL
55823,New Zealand,NZL
55824,New Zealand,NZL
55825,New Zealand,NZL
55826,New Zealand,NZL
55827,New Zealand,NZL
55828,New Zealand,NZL
55829,New Zealand,NZL
55830,New Zealand,NZL
55831,New Zealand,NZL
55832,New Zealand,NZL
55833,New Zealand,NZL
55834,New Zealand,NZL
55835,New Zealand,NZL
55836,New Zealand,NZL
55837,New Zealand,NZL
55838,New Zealand,NZL
55839,New Zealand,NZL
55840,New Zealand,NZL
55841,New Zealand,NZL
55842,New Zealand,NZL
55843,New Zealand,NZL
55844,New Zealand,NZL
55845,New Zealand,NZL
55846,New Zealand,NZL
55847,New Zealand,NZL
55848,New Zealand,NZL
55849,New Zealand,NZL
55850,New Zealand,NZL
55851,New Zealand,NZL
55852,New Zealand,NZL
55853,New Zealand,NZL
55854,New Zealand,NZL
55855,New Zealand,NZL
55856,New Zealand,NZL
55857,New Zealand,NZL
55858,New Zealand,NZL
55859,New Zealand,NZL
55860,New Zealand,NZL
55861,New Zealand,NZL
55862,New Zealand,NZL
55863,New Zealand,NZL
55864,New Zealand,NZL
55865,New Zealand,NZL
55866,New Zealand,NZL
55867,New Zealand,NZL
55868,New Zealand,NZL
55869,New Zealand,NZL
55870,New Zealand,NZL
55871,New Zealand,NZL
55872,New Zealand,NZL
55873,New Zealand,NZL
55874,New Zealand,NZL
55875,New Zealand,NZL
55876,New Zealand,NZL
55877,New Zealand,NZL
55878,New Zealand,NZL
55879,New Zealand,NZL
55880,New Zealand,NZL
55881,New Zealand,NZL
55882,New Zealand,NZL
55883,New Zealand,NZL
55884,New Zealand,NZL
55885,New Zealand,NZL
55886,New Zealand,NZL
55887,New Zealand,NZL
55888,New Zealand,NZL
55889,New Zealand,NZL
55890,New Zealand,NZL
55891,New Zealand,NZL
55892,New Zealand,NZL
55893,New Zealand,NZL
55894,New Zealand,NZL
55895,New Zealand,NZL
55896,New Zealand,NZL
55897,New Zealand,NZL
55898,New Zealand,NZL
55899,New Zealand,NZL
55900,New Zealand,NZL
55901,New Zealand,NZL
55902,New Zealand,NZL
55903,New Zealand,NZL
55904,New Zealand,NZL
55905,New Zealand,NZL
55906,New Zealand,NZL
55907,New Zealand,NZL
55908,New Zealand,NZL
55909,New Zealand,NZL
55910,New Zealand,NZL
55911,New Zealand,NZL
55912,New Zealand,NZL
55913,New Zealand,NZL
55914,New Zealand,NZL
55915,New Zealand,NZL
55916,New Zealand,NZL
55917,New Zealand,NZL
55918,New Zealand,NZL
55919,New Zealand,NZL
55920,New Zealand,NZL
55921,New Zealand,NZL
55922,New Zealand,NZL
55923,New Zealand,NZL
55924,New Zealand,NZL
55925,New Zealand,NZL
55926,New Zealand,NZL
55927,New Zealand,NZL
55928,New Zealand,NZL
55929,New Zealand,NZL
55930,New Zealand,NZL
55931,New Zealand,NZL
55932,New Zealand,NZL
55933,New Zealand,NZL
55934,New Zealand,NZL
55935,New Zealand,NZL
55936,New Zealand,NZL
55937,New Zealand,NZL
55938,New Zealand,NZL
55939,New Zealand,NZL
55940,New Zealand,NZL
55941,New Zealand,NZL
55942,New Zealand,NZL
55943,New Zealand,NZL
55944,New Zealand,NZL
55945,New Zealand,NZL
55946,New Zealand,NZL
55947,New Zealand,NZL
55948,New Zealand,NZL
55949,New Zealand,NZL
55950,New Zealand,NZL
55951,New Zealand,NZL
55952,New Zealand,NZL
55953,Nicaragua,NIC
55954,Nicaragua,NIC
55955,Nicaragua,NIC
55956,Nicaragua,NIC
55957,Nicaragua,NIC
55958,Nicaragua,NIC
55959,Nicaragua,NIC
55960,Nicaragua,NIC
55961,Nicaragua,NIC
55962,Nicaragua,NIC
55963,Nicaragua,NIC
55964,Nicaragua,NIC
55965,Nicaragua,NIC
55966,Nicaragua,NIC
55967,Nicaragua,NIC
55968,Nicaragua,NIC
55969,Nicaragua,NIC
55970,Nicaragua,NIC
55971,Nicaragua,NIC
55972,Nicaragua,NIC
55973,Nicaragua,NIC
55974,Nicaragua,NIC
55975,Nicaragua,NIC
55976,Nicaragua,NIC
55977,Nicaragua,NIC
55978,Nicaragua,NIC
55979,Nicaragua,NIC
55980,Nicaragua,NIC
55981,Nicaragua,NIC
55982,Nicaragua,NIC
55983,Nicaragua,NIC
55984,Nicaragua,NIC
55985,Nicaragua,NIC
55986,Nicaragua,NIC
55987,Nicaragua,NIC
55988,Nicaragua,NIC
55989,Nicaragua,NIC
55990,Nicaragua,NIC
55991,Nicaragua,NIC
55992,Nicaragua,NIC
55993,Nicaragua,NIC
55994,Nicaragua,NIC
55995,Nicaragua,NIC
55996,Nicaragua,NIC
55997,Nicaragua,NIC
55998,Nicaragua,NIC
55999,Nicaragua,NIC
56000,Nicaragua,NIC
56001,Nicaragua,NIC
56002,Nicaragua,NIC
56003,Nicaragua,NIC
56004,Nicaragua,NIC
56005,Nicaragua,NIC
56006,Nicaragua,NIC
56007,Nicaragua,NIC
56008,Nicaragua,NIC
56009,Nicaragua,NIC
56010,Nicaragua,NIC
56011,Nicaragua,NIC
56012,Nicaragua,NIC
56013,Nicaragua,NIC
56014,Nicaragua,NIC
56015,Nicaragua,NIC
56016,Nicaragua,NIC
56017,Nicaragua,NIC
56018,Nicaragua,NIC
56019,Nicaragua,NIC
56020,Nicaragua,NIC
56021,Nicaragua,NIC
56022,Nicaragua,NIC
56023,Nicaragua,NIC
56024,Nicaragua,NIC
56025,Nicaragua,NIC
56026,Nicaragua,NIC
56027,Nicaragua,NIC
56028,Nicaragua,NIC
56029,Nicaragua,NIC
56030,Nicaragua,NIC
56031,Nicaragua,NIC
56032,Nicaragua,NIC
56033,Nicaragua,NIC
56034,Nicaragua,NIC
56035,Nicaragua,NIC
56036,Nicaragua,NIC
56037,Nicaragua,NIC
56038,Nicaragua,NIC
56039,Nicaragua,NIC
56040,Nicaragua,NIC
56041,Nicaragua,NIC
56042,Nicaragua,NIC
56043,Nicaragua,NIC
56044,Nicaragua,NIC
56045,Nicaragua,NIC
56046,Nicaragua,NIC
56047,Nicaragua,NIC
56048,Nicaragua,NIC
56049,Nicaragua,NIC
