date_ID,date
47791,2021-11-29
47792,2021-11-30
47793,2021-12-01
47794,2021-12-02
47795,2021-12-03
47796,2021-12-04
47797,2021-12-05
47798,2021-12-06
47799,2021-12-07
47800,2021-12-08
47801,2021-12-09
47802,2021-12-10
47803,2021-12-11
47804,2021-12-12
47805,2021-12-13
47806,2021-12-14
47807,2021-12-15
47808,2021-12-16
47809,2021-12-17
47810,2021-12-18
47811,2021-12-19
47812,2021-12-20
47813,2021-12-21
47814,2021-12-22
47815,2021-12-23
47816,2021-12-24
47817,2021-12-25
47818,2021-12-26
47819,2021-12-27
47820,2021-12-28
47821,2021-12-29
47822,2021-12-30
47823,2021-12-31
47824,2022-01-01
47825,2022-01-02
47826,2022-01-03
47827,2022-01-04
47828,2022-01-05
47829,2022-01-06
47830,2022-01-07
47831,2022-01-08
47832,2022-01-09
47833,2022-01-10
47834,2022-01-11
47835,2022-01-12
47836,2022-01-13
47837,2022-01-14
47838,2022-01-15
47839,2022-01-16
47840,2022-01-17
47841,2022-01-18
47842,2022-01-19
47843,2022-01-20
47844,2022-01-21
47845,2022-01-22
47846,2022-01-23
47847,2022-01-24
47848,2022-01-25
47849,2022-01-26
47850,2022-01-27
47851,2022-01-28
47852,2022-01-29
47853,2022-01-30
47854,2022-01-31
47855,2022-02-01
47856,2022-02-02
47857,2022-02-03
47858,2022-02-04
47859,2022-02-05
47860,2022-02-06
47861,2022-02-07
47862,2022-02-08
47863,2022-02-09
47864,2022-02-10
47865,2022-02-11
47866,2022-02-12
47867,2022-02-13
47868,2022-02-14
47869,2022-02-15
47870,2022-02-16
47871,2022-02-17
47872,2022-02-18
47873,2022-02-19
47874,2022-02-20
47875,2022-02-21
47876,2022-02-22
47877,2022-02-23
47878,2022-02-24
47879,2022-02-25
47880,2022-02-26
47881,2022-02-27
47882,2022-02-28
47883,2022-03-01
47884,2022-03-02
47885,2022-03-03
47886,2022-03-04
47887,2022-03-05
47888,2022-03-06
47889,2022-03-07
47890,2022-03-08
47891,2022-03-09
47892,2022-03-10
47893,2022-03-11
47894,2022-03-12
47895,2022-03-13
47896,2022-03-14
47897,2022-03-15
47898,2022-03-16
47899,2022-03-17
47900,2022-03-18
47901,2022-03-19
47902,2022-03-20
47903,2022-03-21
47904,2022-03-22
47905,2022-03-23
47906,2022-03-24
47907,2022-03-25
47908,2022-03-26
47909,2022-03-27
47910,2022-03-28
47911,2022-03-29
47912,2021-02-02
47913,2021-02-03
47914,2021-02-04
47915,2021-02-05
47916,2021-02-06
47917,2021-02-07
47918,2021-02-08
47919,2021-02-09
47920,2021-02-10
47921,2021-02-11
47922,2021-02-12
47923,2021-02-13
47924,2021-02-14
47925,2021-02-15
47926,2021-02-16
47927,2021-02-17
47928,2021-02-18
47929,2021-02-19
47930,2021-02-20
47931,2021-02-21
47932,2021-02-22
47933,2021-02-23
47934,2021-02-24
47935,2021-02-25
47936,2021-02-26
47937,2021-02-27
47938,2021-02-28
47939,2021-03-01
47940,2021-03-02
47941,2021-03-03
47942,2021-03-04
47943,2021-03-05
47944,2021-03-06
47945,2021-03-07
47946,2021-03-08
47947,2021-03-09
47948,2021-03-10
47949,2021-03-11
47950,2021-03-12
47951,2021-03-13
47952,2021-03-14
47953,2021-03-15
47954,2021-03-16
47955,2021-03-17
47956,2021-03-18
47957,2021-03-19
47958,2021-03-20
47959,2021-03-21
47960,2021-03-22
47961,2021-03-23
47962,2021-03-24
47963,2021-03-25
47964,2021-03-26
47965,2021-03-27
47966,2021-03-28
47967,2021-03-29
47968,2021-03-30
47969,2021-03-31
47970,2021-04-01
47971,2021-04-02
47972,2021-04-03
47973,2021-04-04
47974,2021-04-05
47975,2021-04-06
47976,2021-04-07
47977,2021-04-08
47978,2021-04-09
47979,2021-04-10
47980,2021-04-11
47981,2021-04-12
47982,2021-04-13
47983,2021-04-14
47984,2021-04-15
47985,2021-04-16
47986,2021-04-17
47987,2021-04-18
47988,2021-04-19
47989,2021-04-20
47990,2021-04-21
47991,2021-04-22
47992,2021-04-23
47993,2021-04-24
47994,2021-04-25
47995,2021-04-26
47996,2021-04-27
47997,2021-04-28
47998,2021-04-29
47999,2021-04-30
48000,2021-05-01
48001,2021-05-02
48002,2021-05-03
48003,2021-05-04
48004,2021-05-05
48005,2021-05-06
48006,2021-05-07
48007,2021-05-08
48008,2021-05-09
48009,2021-05-10
48010,2021-05-11
48011,2021-05-12
48012,2021-05-13
48013,2021-05-14
48014,2021-05-15
48015,2021-05-16
48016,2021-05-17
48017,2021-05-18
48018,2021-05-19
48019,2021-05-20
48020,2021-05-21
48021,2021-05-22
48022,2021-05-23
48023,2021-05-24
48024,2021-05-25
48025,2021-05-26
48026,2021-05-27
48027,2021-05-28
48028,2021-05-29
48029,2021-05-30
48030,2021-05-31
48031,2021-06-01
48032,2021-06-02
48033,2021-06-03
48034,2021-06-04
48035,2021-06-05
48036,2021-06-06
48037,2021-06-07
48038,2021-06-08
48039,2021-06-09
48040,2021-06-10
48041,2021-06-11
48042,2021-06-12
48043,2021-06-13
48044,2021-06-14
48045,2021-06-15
48046,2021-06-16
48047,2021-06-17
48048,2021-06-18
48049,2021-06-19
48050,2021-06-20
48051,2021-06-21
48052,2021-06-22
48053,2021-06-23
48054,2021-06-24
48055,2021-06-25
48056,2021-06-26
48057,2021-06-27
48058,2021-06-28
48059,2021-06-29
48060,2021-06-30
48061,2021-07-01
48062,2021-07-02
48063,2021-07-03
48064,2021-07-04
48065,2021-07-05
48066,2021-07-06
48067,2021-07-07
48068,2021-07-08
48069,2021-07-09
48070,2021-07-10
48071,2021-07-11
48072,2021-07-12
48073,2021-07-13
48074,2021-07-14
48075,2021-07-15
48076,2021-07-16
48077,2021-07-17
48078,2021-07-18
48079,2021-07-19
48080,2021-07-20
48081,2021-07-21
48082,2021-07-22
48083,2021-07-23
48084,2021-07-24
48085,2021-07-25
48086,2021-07-26
48087,2021-07-27
48088,2021-07-28
48089,2021-07-29
48090,2021-07-30
48091,2021-07-31
48092,2021-08-01
48093,2021-08-02
48094,2021-08-03
48095,2021-08-04
48096,2021-08-05
48097,2021-08-06
48098,2021-08-07
48099,2021-08-08
48100,2021-08-09
48101,2021-08-10
48102,2021-08-11
48103,2021-08-12
48104,2021-08-13
48105,2021-08-14
48106,2021-08-15
48107,2021-08-16
48108,2021-08-17
48109,2021-08-18
48110,2021-08-19
48111,2021-08-20
48112,2021-08-21
48113,2021-08-22
48114,2021-08-23
48115,2021-08-24
48116,2021-08-25
48117,2021-08-26
48118,2021-08-27
48119,2021-08-28
48120,2021-08-29
48121,2021-08-30
48122,2021-08-31
48123,2021-09-01
48124,2021-09-02
48125,2021-09-03
48126,2021-09-04
48127,2021-09-05
48128,2021-09-06
48129,2021-09-07
48130,2021-09-08
48131,2021-09-09
48132,2021-09-10
48133,2021-09-11
48134,2021-09-12
48135,2021-09-13
48136,2021-09-14
48137,2021-09-15
48138,2021-09-16
48139,2021-09-17
48140,2021-09-18
48141,2021-09-19
48142,2021-09-20
48143,2021-09-21
48144,2021-09-22
48145,2021-09-23
48146,2021-09-24
48147,2021-09-25
48148,2021-09-26
48149,2021-09-27
48150,2021-09-28
48151,2021-09-29
48152,2021-09-30
48153,2021-10-01
48154,2021-10-02
48155,2021-10-03
48156,2021-10-04
48157,2021-10-05
48158,2021-10-06
48159,2021-10-07
48160,2021-10-08
48161,2021-10-09
48162,2021-10-10
48163,2021-10-11
48164,2021-10-12
48165,2021-10-13
48166,2021-10-14
48167,2021-10-15
48168,2021-10-16
48169,2021-10-17
48170,2021-10-18
48171,2021-10-19
48172,2021-10-20
48173,2021-10-21
48174,2021-10-22
48175,2021-10-23
48176,2021-10-24
48177,2021-10-25
48178,2021-10-26
48179,2021-10-27
48180,2021-10-28
48181,2021-10-29
48182,2021-10-30
48183,2021-10-31
48184,2021-11-01
48185,2021-11-02
48186,2021-11-03
48187,2021-11-04
48188,2021-11-05
48189,2021-11-06
48190,2021-11-07
48191,2021-11-08
48192,2021-11-09
48193,2021-11-10
48194,2021-11-11
48195,2021-11-12
48196,2021-11-13
48197,2021-11-14
48198,2021-11-15
48199,2021-11-16
48200,2021-11-17
48201,2021-11-18
48202,2021-11-19
48203,2021-11-20
48204,2021-11-21
48205,2021-11-22
48206,2021-11-23
48207,2021-11-24
48208,2021-11-25
48209,2021-11-26
48210,2021-11-27
48211,2021-11-28
48212,2021-11-29
48213,2021-11-30
48214,2021-12-01
48215,2021-12-02
48216,2021-12-03
48217,2021-12-04
48218,2021-12-05
48219,2021-12-06
48220,2021-12-07
48221,2021-12-08
48222,2021-12-09
48223,2021-12-10
48224,2021-12-11
48225,2021-12-12
48226,2021-12-13
48227,2021-12-14
48228,2021-12-15
48229,2021-12-16
48230,2021-12-17
48231,2021-12-18
48232,2021-12-19
48233,2021-12-20
48234,2021-12-21
48235,2021-12-22
48236,2021-12-23
48237,2021-12-24
48238,2021-12-25
48239,2021-12-26
48240,2021-12-27
48241,2021-12-28
48242,2021-12-29
48243,2021-12-30
48244,2021-12-31
48245,2022-01-01
48246,2022-01-02
48247,2022-01-03
48248,2022-01-04
48249,2022-01-05
48250,2022-01-06
48251,2022-01-07
48252,2022-01-08
48253,2022-01-09
48254,2022-01-10
48255,2022-01-11
48256,2022-01-12
48257,2022-01-13
48258,2022-01-14
48259,2022-01-15
48260,2022-01-16
48261,2022-01-17
48262,2022-01-18
48263,2022-01-19
48264,2022-01-20
48265,2022-01-21
48266,2022-01-22
48267,2022-01-23
48268,2022-01-24
48269,2022-01-25
48270,2022-01-26
48271,2022-01-27
48272,2022-01-28
48273,2022-01-29
48274,2022-01-30
48275,2022-01-31
48276,2022-02-01
48277,2022-02-02
48278,2022-02-03
48279,2022-02-04
48280,2022-02-05
48281,2022-02-06
48282,2022-02-07
48283,2022-02-08
48284,2022-02-09
48285,2022-02-10
48286,2022-02-11
48287,2022-02-12
48288,2022-02-13
48289,2022-02-14
48290,2022-02-15
48291,2022-02-16
48292,2022-02-17
48293,2022-02-18
48294,2022-02-19
48295,2022-02-20
48296,2022-02-21
48297,2022-02-22
48298,2022-02-23
48299,2022-02-24
48300,2022-02-25
48301,2022-02-26
48302,2022-02-27
48303,2022-02-28
48304,2022-03-01
48305,2022-03-02
48306,2022-03-03
48307,2022-03-04
48308,2022-03-05
48309,2022-03-06
48310,2022-03-07
48311,2022-03-08
48312,2022-03-09
48313,2022-03-10
48314,2022-03-11
48315,2022-03-12
48316,2021-03-30
48317,2021-03-31
48318,2021-04-01
48319,2021-04-02
48320,2021-04-03
48321,2021-04-04
48322,2021-04-05
48323,2021-04-06
48324,2021-04-07
48325,2021-04-08
48326,2021-04-09
48327,2021-04-10
48328,2021-04-11
48329,2021-04-12
48330,2021-04-13
48331,2021-04-14
48332,2021-04-15
48333,2021-04-16
48334,2021-04-17
48335,2021-04-18
48336,2021-04-19
48337,2021-04-20
48338,2021-04-21
48339,2021-04-22
48340,2021-04-23
48341,2021-04-24
48342,2021-04-25
48343,2021-04-26
48344,2021-04-27
48345,2021-04-28
48346,2021-04-29
48347,2021-04-30
48348,2021-05-01
48349,2021-05-02
48350,2021-05-03
48351,2021-05-04
48352,2021-05-05
48353,2021-05-06
48354,2021-05-07
48355,2021-05-08
48356,2021-05-09
48357,2021-05-10
48358,2021-05-11
48359,2021-05-12
48360,2021-05-13
48361,2021-05-14
48362,2021-05-15
48363,2021-05-16
48364,2021-05-17
48365,2021-05-18
48366,2021-05-19
48367,2021-05-20
48368,2021-05-21
48369,2021-05-22
48370,2021-05-23
48371,2021-05-24
48372,2021-05-25
48373,2021-05-26
48374,2021-05-27
48375,2021-05-28
48376,2021-05-29
48377,2021-05-30
48378,2021-05-31
48379,2021-06-01
48380,2021-06-02
48381,2021-06-03
48382,2021-06-04
48383,2021-06-05
48384,2021-06-06
48385,2021-06-07
48386,2021-06-08
48387,2021-06-09
48388,2021-06-10
48389,2021-06-11
48390,2021-06-12
48391,2021-06-13
48392,2021-06-14
48393,2021-06-15
48394,2021-06-16
48395,2021-06-17
48396,2021-06-18
48397,2021-06-19
48398,2021-06-20
48399,2021-06-21
48400,2021-06-22
48401,2021-06-23
48402,2021-06-24
48403,2021-06-25
48404,2021-06-26
48405,2021-06-27
48406,2021-06-28
48407,2021-06-29
48408,2021-06-30
48409,2021-07-01
48410,2021-07-02
48411,2021-07-03
48412,2021-07-04
48413,2021-07-05
48414,2021-07-06
48415,2021-07-07
48416,2021-07-08
48417,2021-07-09
48418,2021-07-10
48419,2021-07-11
48420,2021-07-12
48421,2021-07-13
48422,2021-07-14
48423,2021-07-15
48424,2021-07-16
48425,2021-07-17
48426,2021-07-18
48427,2021-07-19
48428,2021-07-20
48429,2021-07-21
48430,2021-07-22
48431,2021-07-23
48432,2021-07-24
48433,2021-07-25
48434,2021-07-26
48435,2021-07-27
48436,2021-07-28
48437,2021-07-29
48438,2021-07-30
48439,2021-07-31
48440,2021-08-01
48441,2021-08-02
48442,2021-08-03
48443,2021-08-04
48444,2021-08-05
48445,2021-08-06
48446,2021-08-07
48447,2021-08-08
48448,2021-08-09
48449,2021-08-10
48450,2021-08-11
48451,2021-08-12
48452,2021-08-13
48453,2021-08-14
48454,2021-08-15
48455,2021-08-16
48456,2021-08-17
48457,2021-08-18
48458,2021-08-19
48459,2021-08-20
48460,2021-08-21
48461,2021-08-22
48462,2021-08-23
48463,2021-08-24
48464,2021-08-25
48465,2021-08-26
48466,2021-08-27
48467,2021-08-28
48468,2021-08-29
48469,2021-08-30
48470,2021-08-31
48471,2021-09-01
48472,2021-09-02
48473,2021-09-03
48474,2021-09-04
48475,2021-09-05
48476,2021-09-06
48477,2021-09-07
48478,2021-09-08
48479,2021-09-09
48480,2021-09-10
48481,2021-09-11
48482,2021-09-12
48483,2021-09-13
48484,2021-09-14
48485,2021-09-15
48486,2021-09-16
48487,2021-09-17
48488,2021-09-18
48489,2021-09-19
48490,2021-09-20
48491,2021-09-21
48492,2021-09-22
48493,2021-09-23
48494,2021-09-24
48495,2021-09-25
48496,2021-09-26
48497,2021-09-27
48498,2021-09-28
48499,2021-09-29
48500,2021-09-30
48501,2021-10-01
48502,2021-10-02
48503,2021-10-03
48504,2021-10-04
48505,2021-10-05
48506,2021-10-06
48507,2021-10-07
48508,2021-10-08
48509,2021-10-09
48510,2021-10-10
48511,2021-10-11
48512,2021-10-12
48513,2021-10-13
48514,2021-10-14
48515,2021-10-15
48516,2021-10-16
48517,2021-10-17
48518,2021-10-18
48519,2021-10-19
48520,2021-10-20
48521,2021-10-21
48522,2021-10-22
48523,2021-10-23
48524,2021-10-24
48525,2021-10-25
48526,2021-10-26
48527,2021-10-27
48528,2021-10-28
48529,2021-10-29
48530,2021-10-30
48531,2021-10-31
48532,2021-11-01
48533,2021-11-02
48534,2021-11-03
48535,2021-11-04
48536,2021-11-05
48537,2021-11-06
48538,2021-11-07
48539,2021-11-08
48540,2021-11-09
48541,2021-11-10
48542,2021-11-11
48543,2021-11-12
48544,2021-11-13
48545,2021-11-14
48546,2021-11-15
48547,2021-11-16
48548,2021-11-17
48549,2021-11-18
48550,2021-11-19
48551,2021-11-20
48552,2021-11-21
48553,2021-11-22
48554,2021-11-23
48555,2021-11-24
48556,2021-11-25
48557,2021-11-26
48558,2021-11-27
48559,2021-11-28
48560,2021-11-29
48561,2021-11-30
48562,2021-12-01
48563,2021-12-02
48564,2021-12-03
48565,2021-12-04
48566,2021-12-05
48567,2021-12-06
48568,2021-12-07
48569,2021-12-08
48570,2021-12-09
48571,2021-12-10
48572,2021-12-11
48573,2021-12-12
48574,2021-12-13
48575,2021-12-14
48576,2021-12-15
48577,2021-12-16
48578,2021-12-17
48579,2021-12-18
48580,2021-12-19
48581,2021-12-20
48582,2021-12-21
48583,2021-12-22
48584,2021-12-23
48585,2021-12-24
48586,2021-12-25
48587,2021-12-26
48588,2021-12-27
48589,2021-12-28
48590,2021-12-29
48591,2021-12-30
48592,2021-12-31
48593,2022-01-01
48594,2022-01-02
48595,2022-01-03
48596,2022-01-04
48597,2022-01-05
48598,2022-01-06
48599,2022-01-07
48600,2022-01-08
48601,2022-01-09
48602,2022-01-10
48603,2022-01-11
48604,2022-01-12
48605,2022-01-13
48606,2022-01-14
48607,2022-01-15
48608,2022-01-16
48609,2022-01-17
48610,2022-01-18
48611,2022-01-19
48612,2022-01-20
48613,2022-01-21
48614,2022-01-22
48615,2022-01-23
48616,2022-01-24
48617,2022-01-25
48618,2022-01-26
48619,2022-01-27
48620,2022-01-28
48621,2022-01-29
48622,2022-01-30
48623,2022-01-31
48624,2022-02-01
48625,2022-02-02
48626,2022-02-03
48627,2022-02-04
48628,2022-02-05
48629,2022-02-06
48630,2022-02-07
48631,2022-02-08
48632,2022-02-09
48633,2022-02-10
48634,2022-02-11
48635,2022-02-12
48636,2022-02-13
48637,2022-02-14
48638,2022-02-15
48639,2022-02-16
48640,2022-02-17
48641,2022-02-18
48642,2022-02-19
48643,2022-02-20
48644,2022-02-21
48645,2022-02-22
48646,2022-02-23
48647,2022-02-24
48648,2022-02-25
48649,2022-02-26
48650,2022-02-27
48651,2022-02-28
48652,2022-03-01
48653,2022-03-02
48654,2022-03-03
48655,2022-03-04
48656,2022-03-05
48657,2022-03-06
48658,2022-03-07
48659,2022-03-08
48660,2022-03-09
48661,2022-03-10
48662,2022-03-11
48663,2022-03-12
48664,2022-03-13
48665,2022-03-14
48666,2022-03-15
48667,2022-03-16
48668,2022-03-17
48669,2022-03-18
48670,2022-03-19
48671,2022-03-20
48672,2022-03-21
48673,2022-03-22
48674,2022-03-23
48675,2022-03-24
48676,2022-03-25
48677,2021-01-17
48678,2021-01-18
48679,2021-01-19
48680,2021-01-20
48681,2021-01-21
48682,2021-01-22
48683,2021-01-23
48684,2021-01-24
48685,2021-01-25
48686,2021-01-26
48687,2021-01-27
48688,2021-01-28
48689,2021-01-29
48690,2021-01-30
48691,2021-01-31
48692,2021-02-01
48693,2021-02-02
48694,2021-02-03
48695,2021-02-04
48696,2021-02-05
48697,2021-02-06
48698,2021-02-07
48699,2021-02-08
48700,2021-02-09
48701,2021-02-10
48702,2021-02-11
48703,2021-02-12
48704,2021-02-13
48705,2021-02-14
48706,2021-02-15
48707,2021-02-16
48708,2021-02-17
48709,2021-02-18
48710,2021-02-19
48711,2021-02-20
48712,2021-02-21
48713,2021-02-22
48714,2021-02-23
48715,2021-02-24
48716,2021-02-25
48717,2021-02-26
48718,2021-02-27
48719,2021-02-28
48720,2021-03-01
48721,2021-03-02
48722,2021-03-03
48723,2021-03-04
48724,2021-03-05
48725,2021-03-06
48726,2021-03-07
48727,2021-03-08
48728,2021-03-09
48729,2021-03-10
48730,2021-03-11
48731,2021-03-12
48732,2021-03-13
48733,2021-03-14
48734,2021-03-15
48735,2021-03-16
48736,2021-03-17
48737,2021-03-18
48738,2021-03-19
48739,2021-03-20
48740,2021-03-21
48741,2021-03-22
48742,2021-03-23
48743,2021-03-24
48744,2021-03-25
48745,2021-03-26
48746,2021-03-27
48747,2021-03-28
48748,2021-03-29
48749,2021-03-30
48750,2021-03-31
48751,2021-04-01
48752,2021-04-02
48753,2021-04-03
48754,2021-04-04
48755,2021-04-05
48756,2021-04-06
48757,2021-04-07
48758,2021-04-08
48759,2021-04-09
48760,2021-04-10
48761,2021-04-11
48762,2021-04-12
48763,2021-04-13
48764,2021-04-14
48765,2021-04-15
48766,2021-04-16
48767,2021-04-17
48768,2021-04-18
48769,2021-04-19
48770,2021-04-20
48771,2021-04-21
48772,2021-04-22
48773,2021-04-23
48774,2021-04-24
48775,2021-04-25
48776,2021-04-26
48777,2021-04-27
48778,2021-04-28
48779,2021-04-29
48780,2021-04-30
48781,2021-05-01
48782,2021-05-02
48783,2021-05-03
48784,2021-05-04
48785,2021-05-05
48786,2021-05-06
48787,2021-05-07
48788,2021-05-08
48789,2021-05-09
48790,2021-05-10
48791,2021-05-11
48792,2021-05-12
48793,2021-05-13
48794,2021-05-14
48795,2021-05-15
48796,2021-05-16
48797,2021-05-17
48798,2021-05-18
48799,2021-05-19
48800,2021-05-20
48801,2021-05-21
48802,2021-05-22
48803,2021-05-23
48804,2021-05-24
48805,2021-05-25
48806,2021-05-26
48807,2021-05-27
48808,2021-05-28
48809,2021-05-29
48810,2021-05-30
48811,2021-05-31
48812,2021-06-01
48813,2021-06-02
48814,2021-06-03
48815,2021-06-04
48816,2021-06-05
48817,2021-06-06
48818,2021-06-07
48819,2021-06-08
48820,2021-06-09
48821,2021-06-10
48822,2021-06-11
48823,2021-06-12
48824,2021-06-13
48825,2021-06-14
48826,2021-06-15
48827,2021-06-16
48828,2021-06-17
48829,2021-06-18
48830,2021-06-19
48831,2021-06-20
48832,2021-06-21
48833,2021-06-22
48834,2021-06-23
48835,2021-06-24
48836,2021-06-25
48837,2021-06-26
48838,2021-06-27
48839,2021-06-28
48840,2021-06-29
48841,2021-06-30
48842,2021-07-01
48843,2021-07-02
48844,2021-07-03
48845,2021-07-04
48846,2021-07-05
48847,2021-07-06
48848,2021-07-07
48849,2021-07-08
48850,2021-07-09
48851,2021-07-10
48852,2021-07-11
48853,2021-07-12
48854,2021-07-13
48855,2021-07-14
48856,2021-07-15
48857,2021-07-16
48858,2021-07-17
48859,2021-07-18
48860,2021-07-19
48861,2021-07-20
48862,2021-07-21
48863,2021-07-22
48864,2021-07-23
48865,2021-07-24
48866,2021-07-25
48867,2021-07-26
48868,2021-07-27
48869,2021-07-28
48870,2021-07-29
48871,2021-07-30
48872,2021-07-31
48873,2021-08-01
48874,2021-08-02
48875,2021-08-03
48876,2021-08-04
48877,2021-08-05
48878,2021-08-06
48879,2021-08-07
48880,2021-08-08
48881,2021-08-09
48882,2021-08-10
48883,2021-08-11
48884,2021-08-12
48885,2021-08-13
48886,2021-08-14
48887,2021-08-15
48888,2021-08-16
48889,2021-08-17
48890,2021-08-18
48891,2021-08-19
48892,2021-08-20
48893,2021-08-21
48894,2021-08-22
48895,2021-08-23
48896,2021-08-24
48897,2021-08-25
48898,2021-08-26
48899,2021-08-27
48900,2021-08-28
48901,2021-08-29
48902,2021-08-30
48903,2021-08-31
48904,2021-09-01
48905,2021-09-02
48906,2021-09-03
48907,2021-09-04
48908,2021-09-05
48909,2021-09-06
48910,2021-09-07
48911,2021-09-08
48912,2021-09-09
48913,2021-09-10
48914,2021-09-11
48915,2021-09-12
48916,2021-09-13
48917,2021-09-14
48918,2021-09-15
48919,2021-09-16
48920,2021-09-17
48921,2021-09-18
48922,2021-09-19
48923,2021-09-20
48924,2021-09-21
48925,2021-09-22
48926,2021-09-23
48927,2021-09-24
48928,2021-09-25
48929,2021-09-26
48930,2021-09-27
48931,2021-09-28
48932,2021-09-29
48933,2021-09-30
48934,2021-10-01
48935,2021-10-02
48936,2021-10-03
48937,2021-10-04
48938,2021-10-05
48939,2021-10-06
48940,2021-10-07
48941,2021-10-08
48942,2021-10-09
48943,2021-10-10
48944,2021-10-11
48945,2021-10-12
48946,2021-10-13
48947,2021-10-14
48948,2021-10-15
48949,2021-10-16
48950,2021-10-17
48951,2021-10-18
48952,2021-10-19
48953,2021-10-20
48954,2021-10-21
48955,2021-10-22
48956,2021-10-23
48957,2021-10-24
48958,2021-10-25
48959,2021-10-26
48960,2021-10-27
48961,2021-10-28
48962,2021-10-29
48963,2021-10-30
48964,2021-10-31
48965,2021-11-01
48966,2021-11-02
48967,2021-11-03
48968,2021-11-04
48969,2021-11-05
48970,2021-11-06
48971,2021-11-07
48972,2021-11-08
48973,2021-11-09
48974,2021-11-10
48975,2021-11-11
48976,2021-11-12
48977,2021-11-13
48978,2021-11-14
48979,2021-11-15
48980,2021-11-16
48981,2021-11-17
48982,2021-11-18
48983,2021-11-19
48984,2021-11-20
48985,2021-11-21
48986,2021-11-22
48987,2021-11-23
48988,2021-11-24
48989,2021-11-25
48990,2021-11-26
48991,2021-11-27
48992,2021-11-28
48993,2021-11-29
48994,2021-11-30
48995,2021-12-01
48996,2021-12-02
48997,2021-12-03
48998,2021-12-04
48999,2021-12-05
49000,2021-12-06
49001,2021-12-07
49002,2021-12-08
49003,2021-12-09
49004,2021-12-10
49005,2021-12-11
49006,2021-12-12
49007,2021-12-13
49008,2021-12-14
49009,2021-12-15
49010,2021-12-16
49011,2021-12-17
49012,2021-12-18
49013,2021-12-19
49014,2021-12-20
49015,2021-12-21
49016,2021-12-22
49017,2021-12-23
49018,2021-12-24
49019,2021-12-25
49020,2021-12-26
49021,2021-12-27
49022,2021-12-28
49023,2021-12-29
49024,2021-12-30
49025,2021-12-31
49026,2022-01-01
49027,2022-01-02
49028,2022-01-03
49029,2022-01-04
49030,2022-01-05
49031,2022-01-06
49032,2022-01-07
49033,2022-01-08
49034,2022-01-09
49035,2022-01-10
49036,2022-01-11
49037,2022-01-12
49038,2022-01-13
49039,2022-01-14
49040,2022-01-15
49041,2022-01-16
49042,2022-01-17
49043,2022-01-18
49044,2022-01-19
49045,2022-01-20
49046,2022-01-21
49047,2022-01-22
49048,2022-01-23
49049,2022-01-24
49050,2022-01-25
49051,2022-01-26
49052,2022-01-27
49053,2022-01-28
49054,2022-01-29
49055,2022-01-30
49056,2022-01-31
49057,2022-02-01
49058,2022-02-02
49059,2022-02-03
49060,2022-02-04
49061,2022-02-05
49062,2022-02-06
49063,2022-02-07
49064,2022-02-08
49065,2022-02-09
49066,2022-02-10
49067,2022-02-11
49068,2022-02-12
49069,2022-02-13
49070,2022-02-14
49071,2022-02-15
49072,2022-02-16
49073,2022-02-17
49074,2022-02-18
49075,2022-02-19
49076,2022-02-20
49077,2022-02-21
49078,2022-02-22
49079,2022-02-23
49080,2022-02-24
49081,2022-02-25
49082,2022-02-26
49083,2022-02-27
49084,2022-02-28
49085,2022-03-01
49086,2022-03-02
49087,2022-03-03
49088,2022-03-04
49089,2022-03-05
49090,2022-03-06
49091,2022-03-07
49092,2022-03-08
49093,2022-03-09
49094,2022-03-10
49095,2022-03-11
49096,2022-03-12
49097,2022-03-13
49098,2022-03-14
49099,2022-03-15
49100,2022-03-16
49101,2022-03-17
49102,2022-03-18
49103,2022-03-19
49104,2022-03-20
49105,2022-03-21
49106,2022-03-22
49107,2022-03-23
49108,2022-03-24
49109,2022-03-25
49110,2022-03-26
49111,2022-03-27
49112,2022-03-28
49113,2021-03-26
49114,2021-03-27
49115,2021-03-28
49116,2021-03-29
49117,2021-03-30
49118,2021-03-31
49119,2021-04-01
49120,2021-04-02
49121,2021-04-03
49122,2021-04-04
49123,2021-04-05
49124,2021-04-06
49125,2021-04-07
49126,2021-04-08
49127,2021-04-09
49128,2021-04-10
49129,2021-04-11
49130,2021-04-12
49131,2021-04-13
49132,2021-04-14
49133,2021-04-15
49134,2021-04-16
49135,2021-04-17
49136,2021-04-18
49137,2021-04-19
49138,2021-04-20
49139,2021-04-21
49140,2021-04-22
49141,2021-04-23
49142,2021-04-24
49143,2021-04-25
49144,2021-04-26
49145,2021-04-27
49146,2021-04-28
49147,2021-04-29
49148,2021-04-30
49149,2021-05-01
49150,2021-05-02
49151,2021-05-03
49152,2021-05-04
49153,2021-05-05
49154,2021-05-06
49155,2021-05-07
49156,2021-05-08
49157,2021-05-09
49158,2021-05-10
49159,2021-05-11
49160,2021-05-12
49161,2021-05-13
49162,2021-05-14
49163,2021-05-15
49164,2021-05-16
49165,2021-05-17
49166,2021-05-18
49167,2021-05-19
49168,2021-05-20
49169,2021-05-21
49170,2021-05-22
49171,2021-05-23
49172,2021-05-24
49173,2021-05-25
49174,2021-05-26
49175,2021-05-27
49176,2021-05-28
49177,2021-05-29
49178,2021-05-30
49179,2021-05-31
49180,2021-06-01
49181,2021-06-02
49182,2021-06-03
49183,2021-06-04
49184,2021-06-05
49185,2021-06-06
49186,2021-06-07
49187,2021-06-08
49188,2021-06-09
49189,2021-06-10
